emp_number,satisfaction_level,last_evaluation,number_of_projects,average_monthly_hours,years_at_company,work_accident,left,promotion_last_5years,department,salary
PC_Analytics_8218,0.87,0.74,4,178,2,1,0,0,support,medium
PC_Analytics_8219,0.19,0.85,6,210,4,0,0,0,support,medium
PC_Analytics_8220,0.9,0.83,3,273,4,0,0,0,support,medium
PC_Analytics_8221,0.5,0.5,5,166,2,0,0,0,support,medium
PC_Analytics_8222,0.7,0.9,5,246,2,0,0,0,support,medium
PC_Analytics_8223,0.52,0.55,5,192,3,0,0,0,support,medium
PC_Analytics_8224,0.71,0.69,3,274,3,0,0,0,support,medium
PC_Analytics_8225,0.4,0.41,3,232,3,0,0,0,technical,medium
PC_Analytics_8226,0.96,0.53,3,158,4,0,0,0,technical,medium
PC_Analytics_8227,0.86,0.92,5,137,3,0,0,0,technical,medium
PC_Analytics_8228,0.68,0.85,3,209,2,0,0,0,management,medium
PC_Analytics_8229,0.56,0.64,3,206,2,0,0,0,IT,medium
PC_Analytics_8230,0.65,0.56,3,230,2,0,0,0,IT,high
PC_Analytics_8231,0.98,0.61,5,239,3,0,0,0,IT,low
PC_Analytics_8232,0.18,0.51,5,159,6,0,0,0,IT,medium
PC_Analytics_8233,0.66,0.65,4,244,2,0,0,0,IT,medium
PC_Analytics_8234,0.14,0.51,5,259,5,0,0,0,product_mng,medium
PC_Analytics_8235,0.94,0.8,5,245,3,1,0,0,product_mng,medium
PC_Analytics_8236,0.56,1,3,141,2,1,0,0,product_mng,low
PC_Analytics_8237,0.56,0.8,5,202,4,0,0,0,product_mng,low
PC_Analytics_8238,0.59,0.89,5,143,3,1,0,0,IT,low
PC_Analytics_8239,0.63,0.62,4,286,5,1,0,0,RandD,low
PC_Analytics_8240,0.97,0.88,5,173,3,0,0,0,RandD,low
PC_Analytics_8241,0.76,0.7,5,195,3,0,0,0,RandD,low
PC_Analytics_8242,0.85,0.58,4,167,4,0,0,0,RandD,low
PC_Analytics_8243,0.23,0.73,5,197,4,1,0,0,RandD,low
PC_Analytics_8244,0.68,0.62,3,255,5,0,0,0,RandD,low
PC_Analytics_8245,0.71,0.73,3,274,3,0,0,0,marketing,low
PC_Analytics_8246,0.5,0.59,3,192,2,0,0,0,sales,low
PC_Analytics_8247,0.61,0.7,3,225,3,0,0,0,accounting,low
PC_Analytics_8248,0.99,0.65,3,209,2,1,0,0,support,low
PC_Analytics_8249,0.97,0.86,5,222,3,0,0,0,technical,low
PC_Analytics_8250,0.82,0.71,5,208,2,0,0,0,management,low
PC_Analytics_8251,0.72,0.68,5,162,5,0,0,0,marketing,low
PC_Analytics_8252,0.53,0.74,3,135,2,0,0,0,marketing,low
PC_Analytics_8253,0.55,0.87,4,200,3,0,0,0,marketing,low
PC_Analytics_8254,0.52,0.53,4,159,4,0,0,0,sales,low
PC_Analytics_8255,0.8,0.81,5,156,2,0,0,0,sales,low
PC_Analytics_8256,0.51,0.95,4,169,3,1,0,0,sales,low
PC_Analytics_8257,0.66,0.65,4,154,3,0,0,0,sales,medium
PC_Analytics_8258,0.56,0.43,2,169,3,0,0,0,sales,medium
PC_Analytics_8259,0.5,0.84,3,233,3,1,0,0,sales,medium
PC_Analytics_8260,0.94,0.78,3,218,2,1,0,0,sales,medium
PC_Analytics_8261,0.42,0.8,4,279,6,0,0,0,sales,medium
PC_Analytics_8262,0.6,0.61,3,195,3,0,0,0,sales,medium
PC_Analytics_8263,0.55,0.71,4,223,3,0,0,0,sales,medium
PC_Analytics_8264,0.76,0.72,3,275,4,1,0,0,sales,medium
PC_Analytics_8265,0.84,0.74,3,234,3,1,0,0,sales,medium
PC_Analytics_8266,0.33,0.62,4,113,6,0,0,0,sales,medium
PC_Analytics_8267,0.61,0.95,3,133,5,0,0,0,sales,medium
PC_Analytics_8268,0.91,0.93,5,158,4,0,0,0,sales,medium
PC_Analytics_8269,0.73,0.74,4,214,3,0,0,0,sales,high
PC_Analytics_8270,0.87,0.67,4,272,4,0,0,0,sales,low
PC_Analytics_8271,0.38,0.42,2,127,4,0,0,0,sales,medium
PC_Analytics_8272,0.8,0.51,4,141,3,1,0,0,sales,medium
PC_Analytics_8273,0.69,0.8,5,263,3,1,0,0,accounting,medium
PC_Analytics_8274,0.99,0.92,5,174,5,0,0,0,accounting,medium
PC_Analytics_8275,0.92,0.76,5,246,2,1,0,0,accounting,low
PC_Analytics_8276,0.6,0.88,3,201,2,0,0,0,hr,low
PC_Analytics_8277,0.89,0.93,3,181,3,0,0,0,hr,low
PC_Analytics_8278,0.91,0.93,3,238,2,0,0,0,hr,low
PC_Analytics_8279,0.35,0.52,3,167,2,0,0,0,hr,low
PC_Analytics_8280,0.88,0.68,5,224,2,0,0,0,technical,low
PC_Analytics_8281,0.66,0.69,3,182,3,1,0,0,technical,low
PC_Analytics_8282,0.21,0.55,4,189,2,0,0,0,technical,low
PC_Analytics_8283,0.78,0.64,3,169,2,1,0,0,technical,medium
PC_Analytics_8284,0.21,0.96,4,287,5,0,0,0,technical,medium
PC_Analytics_8285,0.64,0.94,3,150,2,0,0,0,technical,medium
PC_Analytics_8286,0.68,0.95,4,146,2,0,0,0,technical,medium
PC_Analytics_8287,0.99,0.87,4,162,4,0,0,0,technical,medium
PC_Analytics_8288,0.85,0.55,4,158,5,0,0,0,technical,medium
PC_Analytics_8289,0.86,0.51,3,185,2,0,0,0,technical,medium
PC_Analytics_8290,0.89,0.98,3,214,3,0,0,0,technical,medium
PC_Analytics_8291,0.49,0.85,4,200,3,0,0,0,support,medium
PC_Analytics_8292,0.76,0.97,4,219,2,0,0,0,support,medium
PC_Analytics_8293,0.79,0.87,3,218,3,0,0,0,support,medium
PC_Analytics_8294,0.89,0.64,4,237,2,0,0,0,support,medium
PC_Analytics_8295,0.34,0.51,3,105,3,0,0,0,support,medium
PC_Analytics_8296,0.81,0.92,3,251,3,1,0,0,support,medium
PC_Analytics_8297,0.96,0.7,3,227,2,0,0,0,support,medium
PC_Analytics_8298,0.7,0.87,3,158,2,0,0,0,support,medium
PC_Analytics_8299,0.92,0.61,4,252,2,0,0,0,support,medium
PC_Analytics_8300,0.5,0.76,4,198,3,0,0,0,support,medium
PC_Analytics_8301,0.75,0.72,2,192,3,0,0,0,support,medium
PC_Analytics_8302,0.42,0.38,2,139,4,0,0,0,technical,medium
PC_Analytics_8303,0.29,0.4,6,205,3,0,0,0,technical,medium
PC_Analytics_8304,0.91,0.48,3,224,3,0,0,0,technical,medium
PC_Analytics_8305,0.55,0.97,4,267,4,0,0,0,management,medium
PC_Analytics_8306,0.57,0.81,4,200,3,1,0,0,IT,medium
PC_Analytics_8307,0.27,0.48,3,97,6,0,0,0,IT,medium
PC_Analytics_8308,0.7,0.43,6,253,3,0,0,0,IT,high
PC_Analytics_8309,0.63,0.68,4,191,2,0,0,0,IT,high
PC_Analytics_8310,0.97,0.63,5,199,2,1,0,0,IT,high
PC_Analytics_8311,0.28,0.52,3,127,4,0,0,0,product_mng,high
PC_Analytics_8312,0.7,0.6,3,187,2,0,0,0,product_mng,high
PC_Analytics_8313,0.83,0.51,4,215,3,0,0,0,product_mng,high
PC_Analytics_8314,0.22,0.76,4,176,6,1,0,0,product_mng,high
PC_Analytics_8315,0.55,0.47,3,194,2,0,0,0,IT,high
PC_Analytics_8316,0.33,0.77,3,216,3,0,0,0,RandD,high
PC_Analytics_8317,0.5,0.78,4,185,3,0,0,0,RandD,high
PC_Analytics_8318,0.93,0.88,5,140,3,0,0,0,RandD,high
PC_Analytics_8319,0.77,0.66,3,260,4,0,0,0,RandD,high
PC_Analytics_8320,0.93,0.97,5,137,4,0,0,0,RandD,low
PC_Analytics_8321,0.72,1,4,151,2,0,0,0,RandD,low
PC_Analytics_8322,0.78,0.53,3,152,2,0,0,0,marketing,low
PC_Analytics_8323,0.55,0.75,4,166,2,0,0,0,sales,low
PC_Analytics_8324,0.39,0.86,3,261,2,0,0,0,accounting,low
PC_Analytics_8325,0.67,0.78,3,235,3,0,0,0,support,low
PC_Analytics_8326,0.61,0.89,3,201,2,0,0,0,technical,low
PC_Analytics_8327,0.6,0.69,6,250,5,1,0,0,management,low
PC_Analytics_8328,0.48,0.64,4,146,2,0,0,0,marketing,low
PC_Analytics_8329,0.75,0.84,4,195,3,0,0,0,marketing,low
PC_Analytics_8330,0.87,0.58,4,259,3,0,0,0,marketing,low
PC_Analytics_8331,0.51,0.54,4,166,4,1,0,0,sales,low
PC_Analytics_8332,0.63,0.9,4,188,4,1,0,0,sales,low
PC_Analytics_8333,0.6,0.57,3,203,2,0,0,0,sales,low
PC_Analytics_8334,0.7,0.99,3,167,3,0,0,0,sales,low
PC_Analytics_8335,0.5,0.99,2,258,3,1,0,0,sales,medium
PC_Analytics_8336,0.59,0.51,2,126,3,0,0,0,sales,medium
PC_Analytics_8337,0.52,0.39,6,246,4,0,0,0,sales,medium
PC_Analytics_8338,0.55,0.49,3,205,3,0,0,0,sales,medium
PC_Analytics_8339,0.81,0.62,5,201,3,1,0,0,sales,medium
PC_Analytics_8340,0.94,0.98,4,197,3,0,0,0,sales,medium
PC_Analytics_8341,0.98,0.61,3,272,3,0,0,0,sales,medium
PC_Analytics_8342,0.83,0.84,4,206,2,0,0,0,sales,medium
PC_Analytics_8343,0.93,0.62,3,184,3,0,0,0,sales,medium
PC_Analytics_8344,0.99,0.54,3,199,2,0,0,0,sales,medium
PC_Analytics_8345,0.55,0.57,4,220,3,0,0,0,sales,medium
PC_Analytics_8346,0.96,0.83,3,233,3,0,0,0,sales,medium
PC_Analytics_8347,0.28,0.77,3,221,3,0,0,0,sales,high
PC_Analytics_8348,0.97,0.6,6,168,5,1,0,0,sales,high
PC_Analytics_8349,0.8,0.78,3,251,3,0,0,0,sales,high
PC_Analytics_8350,0.75,0.55,2,188,3,0,0,0,accounting,high
PC_Analytics_8351,0.89,0.88,3,203,3,0,0,0,accounting,high
PC_Analytics_8352,0.6,0.76,5,168,2,1,0,0,accounting,high
PC_Analytics_8353,0.73,0.98,3,227,2,1,0,0,hr,high
PC_Analytics_8354,0.88,0.75,4,159,2,0,0,0,hr,high
PC_Analytics_8355,0.5,0.7,3,159,3,0,0,0,hr,low
PC_Analytics_8356,0.53,0.78,5,275,5,0,0,0,hr,low
PC_Analytics_8357,0.95,0.43,6,283,2,0,0,0,technical,low
PC_Analytics_8358,0.94,0.53,5,169,3,0,0,0,technical,low
PC_Analytics_8359,0.49,0.8,3,227,4,1,0,0,technical,low
PC_Analytics_8360,0.59,0.57,3,147,4,0,0,0,technical,low
PC_Analytics_8361,0.51,0.91,3,227,2,0,0,0,technical,low
PC_Analytics_8362,0.66,0.66,4,166,3,0,0,0,technical,low
PC_Analytics_8363,0.76,0.94,4,168,6,0,0,0,technical,medium
PC_Analytics_8364,0.12,0.59,3,229,6,0,0,0,technical,medium
PC_Analytics_8365,0.84,0.65,3,134,3,0,0,0,technical,medium
PC_Analytics_8366,0.94,0.81,3,196,3,0,0,0,technical,medium
PC_Analytics_8367,0.63,0.84,4,181,3,0,0,0,technical,medium
PC_Analytics_8368,0.79,0.99,4,177,3,1,0,0,support,medium
PC_Analytics_8369,0.85,0.68,3,272,2,1,0,0,support,medium
PC_Analytics_8370,0.74,0.52,3,213,3,0,0,0,support,medium
PC_Analytics_8371,0.23,0.75,6,220,3,0,0,0,support,medium
PC_Analytics_8372,0.62,0.51,4,274,2,0,0,0,support,medium
PC_Analytics_8373,0.36,0.56,6,242,6,0,0,0,support,medium
PC_Analytics_8374,0.7,0.83,4,182,3,0,0,0,support,medium
PC_Analytics_8375,0.57,0.75,5,172,4,0,0,0,support,medium
PC_Analytics_8376,0.83,0.99,3,226,3,0,0,0,support,medium
PC_Analytics_8377,0.71,0.96,3,132,2,0,0,0,support,medium
PC_Analytics_8378,0.23,0.72,6,121,3,0,0,0,support,medium
PC_Analytics_8379,0.59,0.69,4,207,2,0,0,0,technical,medium
PC_Analytics_8380,0.69,0.61,2,141,3,0,0,0,technical,medium
PC_Analytics_8381,0.63,0.81,5,189,3,0,0,0,technical,medium
PC_Analytics_8382,0.9,0.59,6,269,4,1,0,0,management,medium
PC_Analytics_8383,0.31,0.57,4,200,4,0,0,0,IT,medium
PC_Analytics_8384,0.92,0.62,3,199,2,0,0,0,IT,medium
PC_Analytics_8385,0.96,0.87,4,213,3,0,0,0,IT,medium
PC_Analytics_8386,0.66,0.51,6,105,4,0,0,0,IT,high
PC_Analytics_8387,0.48,0.97,4,141,2,0,0,0,IT,low
PC_Analytics_8388,0.15,0.55,3,255,3,1,0,0,product_mng,medium
PC_Analytics_8389,0.59,0.79,3,217,4,0,0,0,product_mng,medium
PC_Analytics_8390,0.66,0.85,6,165,5,0,0,0,product_mng,medium
PC_Analytics_8391,0.69,0.92,5,220,2,0,0,0,product_mng,medium
PC_Analytics_8392,0.65,0.79,4,241,4,0,0,0,IT,medium
PC_Analytics_8393,0.58,0.94,5,274,3,0,0,0,RandD,medium
PC_Analytics_8394,0.72,0.57,4,224,4,0,0,0,RandD,medium
PC_Analytics_8395,0.65,0.99,5,240,5,0,0,0,RandD,medium
PC_Analytics_8396,0.63,0.77,5,210,3,0,0,0,RandD,medium
PC_Analytics_8397,0.55,0.87,3,215,2,0,0,0,RandD,medium
PC_Analytics_8398,0.74,0.56,4,254,2,0,0,0,marketing,low
PC_Analytics_8399,0.58,0.84,4,150,4,1,0,0,sales,low
PC_Analytics_8400,0.71,0.72,4,177,3,0,0,0,accounting,low
PC_Analytics_8401,0.83,0.37,5,101,4,1,0,0,support,low
PC_Analytics_8402,0.63,0.52,3,183,2,0,0,0,technical,low
PC_Analytics_8403,0.56,0.61,3,224,3,0,0,0,management,low
PC_Analytics_8404,0.88,0.55,3,263,3,0,0,0,marketing,low
PC_Analytics_8405,0.82,0.55,3,207,2,0,0,0,marketing,high
PC_Analytics_8406,0.69,0.72,3,243,3,0,0,0,marketing,low
PC_Analytics_8407,0.57,0.54,3,157,4,1,0,0,sales,high
PC_Analytics_8408,0.75,0.69,3,242,3,0,0,0,sales,high
PC_Analytics_8409,0.6,0.98,4,265,2,0,0,0,sales,low
PC_Analytics_8410,0.96,0.92,3,196,4,0,0,0,sales,low
PC_Analytics_8411,0.75,0.67,4,135,2,0,0,0,sales,high
PC_Analytics_8412,1,0.61,6,270,3,0,0,0,sales,low
PC_Analytics_8413,0.92,0.97,4,201,2,0,0,0,sales,medium
PC_Analytics_8414,0.84,0.93,5,225,4,0,0,0,sales,high
PC_Analytics_8415,0.82,0.77,4,205,3,0,0,0,sales,medium
PC_Analytics_8416,0.74,0.42,3,131,3,0,0,0,sales,medium
PC_Analytics_8417,0.21,0.39,2,118,4,0,0,0,sales,medium
PC_Analytics_8418,0.62,0.64,5,187,3,0,0,0,sales,medium
PC_Analytics_8419,0.54,0.48,3,275,2,0,0,0,sales,high
PC_Analytics_8420,0.55,0.97,5,125,4,0,0,0,sales,medium
PC_Analytics_8421,0.84,0.55,4,270,3,1,0,0,sales,medium
PC_Analytics_8422,0.61,0.56,2,123,2,0,0,0,sales,medium
PC_Analytics_8423,0.64,0.53,3,281,3,0,0,0,sales,high
PC_Analytics_8424,0.92,0.51,3,223,2,0,0,0,sales,medium
PC_Analytics_8425,0.86,0.87,3,268,2,0,0,0,sales,high
PC_Analytics_8426,0.6,0.74,4,174,3,0,0,0,accounting,low
PC_Analytics_8427,0.86,0.92,3,162,3,1,0,0,accounting,medium
PC_Analytics_8428,0.55,0.51,3,192,3,0,0,0,accounting,medium
PC_Analytics_8429,0.54,0.58,4,178,3,0,0,0,hr,medium
PC_Analytics_8430,0.49,0.9,3,250,2,0,0,0,hr,medium
PC_Analytics_8431,0.98,0.72,3,262,4,0,0,0,hr,low
PC_Analytics_8432,0.55,0.55,5,194,3,1,0,0,hr,low
PC_Analytics_8433,0.64,0.5,3,146,3,0,0,0,technical,low
PC_Analytics_8434,0.54,0.53,4,245,2,0,0,0,technical,low
PC_Analytics_8435,0.58,0.45,3,131,2,0,0,0,technical,low
PC_Analytics_8436,0.57,0.37,3,108,4,0,0,0,technical,low
PC_Analytics_8437,0.65,0.64,5,206,3,0,0,0,technical,low
PC_Analytics_8438,0.6,0.4,3,146,4,1,0,0,technical,low
PC_Analytics_8439,0.59,0.45,2,171,2,0,0,0,technical,low
PC_Analytics_8440,0.77,0.5,4,173,2,1,0,0,technical,low
PC_Analytics_8441,0.55,0.49,5,240,3,0,0,0,technical,high
PC_Analytics_8442,0.5,0.6,4,199,2,0,0,0,technical,low
PC_Analytics_8443,0.43,0.77,3,237,3,1,0,0,technical,low
PC_Analytics_8444,0.58,0.84,3,258,4,0,0,0,support,low
PC_Analytics_8445,0.66,0.68,4,269,3,1,0,0,support,low
PC_Analytics_8446,0.7,0.8,5,245,4,0,0,0,support,high
PC_Analytics_8447,0.82,0.54,4,164,3,0,0,0,support,low
PC_Analytics_8448,0.49,0.49,4,256,3,1,0,0,support,low
PC_Analytics_8449,0.99,0.79,4,213,3,0,0,0,support,low
PC_Analytics_8450,0.96,0.73,3,193,3,1,0,0,support,high
PC_Analytics_8451,0.7,0.57,3,179,2,0,0,0,support,low
PC_Analytics_8452,0.22,0.89,6,278,5,1,0,0,support,medium
PC_Analytics_8453,0.91,0.52,3,256,2,0,0,0,support,high
PC_Analytics_8454,0.18,0.76,5,173,4,0,0,0,support,medium
PC_Analytics_8455,0.84,0.68,4,179,3,0,0,0,technical,high
PC_Analytics_8456,0.66,0.38,4,145,5,0,0,0,technical,medium
PC_Analytics_8457,0.49,0.65,3,168,4,0,0,0,technical,medium
PC_Analytics_8458,0.88,0.89,4,213,3,0,0,0,management,medium
PC_Analytics_8459,0.69,0.91,6,150,5,0,0,0,IT,medium
PC_Analytics_8460,0.83,0.75,3,262,3,0,0,0,IT,medium
PC_Analytics_8461,0.56,0.84,4,149,4,1,0,0,IT,medium
PC_Analytics_8462,0.95,0.77,5,139,2,0,0,0,IT,medium
PC_Analytics_8463,0.56,1,3,272,2,0,0,0,IT,medium
PC_Analytics_8464,0.93,0.73,3,252,4,0,0,0,product_mng,high
PC_Analytics_8465,0.84,0.52,3,232,4,0,0,0,product_mng,low
PC_Analytics_8466,0.84,0.48,3,266,2,0,0,0,product_mng,medium
PC_Analytics_8467,0.52,0.65,4,264,3,0,0,0,product_mng,medium
PC_Analytics_8468,0.98,0.8,4,142,2,0,0,0,IT,medium
PC_Analytics_8469,0.66,0.64,5,208,4,0,0,0,RandD,medium
PC_Analytics_8470,0.92,0.49,5,178,2,1,0,0,RandD,medium
PC_Analytics_8471,0.71,0.8,5,192,3,0,0,0,RandD,medium
PC_Analytics_8472,0.65,0.92,4,242,2,0,0,0,RandD,medium
PC_Analytics_8473,0.23,0.47,4,277,5,0,0,0,RandD,medium
PC_Analytics_8474,0.71,0.97,3,173,2,1,0,0,marketing,medium
PC_Analytics_8475,0.21,0.65,4,276,6,0,0,0,marketing,high
PC_Analytics_8476,0.7,0.72,2,189,3,0,0,0,sales,low
PC_Analytics_8477,0.9,0.5,4,139,2,0,0,0,accounting,low
PC_Analytics_8478,0.6,0.52,5,140,3,0,0,0,support,low
PC_Analytics_8479,0.58,0.63,5,191,3,1,0,0,technical,high
PC_Analytics_8480,0.73,0.72,5,178,2,0,0,0,management,low
PC_Analytics_8481,0.56,0.67,4,184,3,0,0,0,marketing,low
PC_Analytics_8482,0.97,0.57,3,144,3,0,0,0,marketing,low
PC_Analytics_8483,0.92,0.91,3,160,2,0,0,0,marketing,high
PC_Analytics_8484,0.77,0.68,3,225,2,0,0,0,sales,low
PC_Analytics_8485,0.97,0.81,5,266,2,0,0,0,sales,low
PC_Analytics_8486,0.7,0.69,5,154,2,0,0,0,sales,low
PC_Analytics_8487,0.78,0.82,4,142,2,1,0,0,sales,low
PC_Analytics_8488,0.77,0.87,3,207,4,1,0,0,sales,low
PC_Analytics_8489,0.66,0.53,4,162,3,0,0,0,sales,low
PC_Analytics_8490,0.25,0.98,6,287,5,1,0,0,sales,low
PC_Analytics_8491,0.89,0.87,2,270,6,1,0,0,sales,medium
PC_Analytics_8492,0.15,0.66,5,160,4,1,0,0,sales,medium
PC_Analytics_8493,0.26,0.91,6,113,2,0,0,0,sales,medium
PC_Analytics_8494,0.74,0.58,4,178,4,0,0,0,sales,medium
PC_Analytics_8495,0.52,0.83,3,153,2,0,0,0,sales,medium
PC_Analytics_8496,0.95,0.62,4,255,2,0,0,0,sales,medium
PC_Analytics_8497,0.66,0.82,4,257,3,1,0,0,sales,medium
PC_Analytics_8498,0.79,0.66,4,243,3,0,0,0,sales,medium
PC_Analytics_8499,0.98,0.94,3,179,3,0,0,0,sales,medium
PC_Analytics_8500,0.4,0.37,3,123,2,0,0,0,sales,medium
PC_Analytics_8501,1,0.68,3,132,2,0,0,0,sales,medium
PC_Analytics_8502,0.71,0.79,3,134,3,0,0,0,sales,medium
PC_Analytics_8503,0.48,0.45,3,277,2,1,0,0,accounting,high
PC_Analytics_8504,0.76,1,5,265,2,0,0,0,accounting,low
PC_Analytics_8505,0.61,0.62,4,269,4,0,0,0,accounting,medium
PC_Analytics_8506,0.74,0.9,4,156,4,0,0,0,hr,medium
PC_Analytics_8507,0.24,0.94,6,237,5,0,0,0,hr,medium
PC_Analytics_8508,0.79,0.97,3,271,2,0,0,0,hr,medium
PC_Analytics_8509,0.75,0.98,3,206,2,0,0,0,hr,low
PC_Analytics_8510,0.6,0.98,4,192,3,0,0,0,technical,low
PC_Analytics_8511,0.72,0.95,4,230,3,0,0,0,technical,low
PC_Analytics_8512,1,0.6,4,261,3,0,0,0,technical,low
PC_Analytics_8513,0.55,0.88,3,173,3,1,0,0,technical,low
PC_Analytics_8514,0.3,0.98,2,109,4,1,0,0,technical,low
PC_Analytics_8515,0.89,0.59,3,247,4,0,0,0,technical,low
PC_Analytics_8516,0.84,0.84,5,163,3,0,0,0,technical,low
PC_Analytics_8517,0.67,0.64,4,149,4,0,0,0,technical,low
PC_Analytics_8518,0.15,0.48,6,218,6,0,0,0,technical,low
PC_Analytics_8519,0.59,0.75,4,194,2,0,0,0,technical,low
PC_Analytics_8520,0.5,0.59,4,157,2,0,0,0,technical,low
PC_Analytics_8521,0.23,0.68,5,244,3,0,0,0,support,low
PC_Analytics_8522,0.95,0.58,5,169,2,0,0,0,support,low
PC_Analytics_8523,0.31,0.53,2,146,3,1,0,0,support,low
PC_Analytics_8524,0.47,0.55,5,207,3,0,0,0,support,low
PC_Analytics_8525,0.26,0.95,3,195,5,0,0,0,support,low
PC_Analytics_8526,0.55,0.64,6,148,4,0,0,0,support,low
PC_Analytics_8527,0.89,0.58,3,272,2,0,0,0,support,low
PC_Analytics_8528,0.88,0.68,3,185,2,0,0,0,support,low
PC_Analytics_8529,0.98,0.62,5,260,2,1,0,0,support,low
PC_Analytics_8530,0.96,0.48,3,182,2,1,0,0,support,medium
PC_Analytics_8531,0.85,0.65,3,195,3,0,0,0,support,medium
PC_Analytics_8532,0.96,0.85,3,168,3,0,0,0,technical,medium
PC_Analytics_8533,0.85,0.88,3,198,4,1,0,0,technical,medium
PC_Analytics_8534,0.59,0.93,5,172,2,0,0,0,technical,medium
PC_Analytics_8535,0.51,0.5,4,216,2,1,0,0,management,medium
PC_Analytics_8536,0.5,0.75,3,232,2,0,0,0,IT,medium
PC_Analytics_8537,0.53,0.59,3,148,3,0,0,0,IT,medium
PC_Analytics_8538,0.44,0.83,4,210,2,0,0,0,IT,medium
PC_Analytics_8539,0.99,0.55,3,197,2,0,0,0,IT,medium
PC_Analytics_8540,0.73,0.83,4,241,3,0,0,0,IT,medium
PC_Analytics_8541,0.51,0.71,5,154,2,0,0,0,product_mng,medium
PC_Analytics_8542,0.5,0.84,3,259,2,0,0,0,product_mng,high
PC_Analytics_8543,0.52,0.76,4,106,2,1,0,0,product_mng,low
PC_Analytics_8544,0.74,0.74,5,262,2,0,0,0,product_mng,medium
PC_Analytics_8545,0.69,0.89,2,202,2,0,0,0,IT,medium
PC_Analytics_8546,0.22,0.65,5,174,5,1,0,0,RandD,medium
PC_Analytics_8547,0.49,0.89,4,240,2,0,0,0,RandD,medium
PC_Analytics_8548,0.7,0.57,5,247,3,0,0,0,RandD,low
PC_Analytics_8549,0.68,0.63,4,148,3,0,0,0,RandD,low
PC_Analytics_8550,0.66,0.84,5,187,2,1,0,0,RandD,low
PC_Analytics_8551,0.99,0.58,4,183,3,0,0,0,marketing,low
PC_Analytics_8552,0.88,0.59,4,240,2,0,0,0,sales,low
PC_Analytics_8553,0.2,0.54,4,149,3,0,0,0,accounting,low
PC_Analytics_8554,0.56,0.44,2,130,3,0,0,0,support,low
PC_Analytics_8555,0.68,0.85,4,203,2,0,0,0,technical,low
PC_Analytics_8556,0.85,0.6,3,218,3,0,0,0,management,low
PC_Analytics_8557,0.95,0.95,4,204,3,1,0,0,marketing,low
PC_Analytics_8558,0.6,0.77,4,163,3,1,0,0,marketing,low
PC_Analytics_8559,0.61,0.53,4,183,3,0,0,0,marketing,low
PC_Analytics_8560,0.55,0.55,4,211,4,0,0,0,sales,low
PC_Analytics_8561,0.64,0.78,5,156,5,1,0,0,sales,low
PC_Analytics_8562,0.64,0.6,3,196,3,0,0,0,sales,low
PC_Analytics_8563,0.87,0.54,4,162,2,0,0,0,sales,low
PC_Analytics_8564,0.2,0.9,3,218,4,0,0,0,sales,low
PC_Analytics_8565,0.99,0.64,4,135,2,1,0,0,sales,low
PC_Analytics_8566,0.96,0.7,2,273,3,0,0,0,sales,low
PC_Analytics_8567,0.53,0.65,3,241,3,0,0,0,sales,low
PC_Analytics_8568,0.7,0.39,6,285,4,0,0,0,sales,low
PC_Analytics_8569,0.68,0.61,6,236,3,0,0,0,sales,medium
PC_Analytics_8570,0.96,0.48,4,222,3,0,0,0,sales,medium
PC_Analytics_8571,0.64,0.64,4,242,3,0,0,0,sales,medium
PC_Analytics_8572,0.86,0.65,5,166,3,0,0,0,sales,medium
PC_Analytics_8573,0.87,0.84,3,172,3,0,0,0,sales,medium
PC_Analytics_8574,0.53,0.56,4,249,2,0,0,0,sales,medium
PC_Analytics_8575,0.72,0.98,4,180,2,0,0,0,sales,medium
PC_Analytics_8576,0.83,0.59,4,197,4,0,0,0,sales,medium
PC_Analytics_8577,0.97,0.54,5,185,2,0,0,0,sales,medium
PC_Analytics_8578,0.92,0.76,3,171,2,0,0,0,sales,medium
PC_Analytics_8579,0.82,0.95,6,191,6,0,0,0,accounting,medium
PC_Analytics_8580,0.59,0.56,4,250,2,0,0,0,accounting,medium
PC_Analytics_8581,0.84,0.95,5,199,3,0,0,0,accounting,high
PC_Analytics_8582,0.71,0.84,3,139,2,0,0,0,hr,low
PC_Analytics_8583,0.49,0.98,3,224,3,0,0,0,hr,medium
PC_Analytics_8584,0.78,0.61,3,227,3,0,0,0,hr,medium
PC_Analytics_8585,0.84,0.81,4,198,2,0,0,0,hr,medium
PC_Analytics_8586,0.85,0.96,5,165,5,0,0,0,technical,medium
PC_Analytics_8587,0.87,0.93,4,199,3,0,0,0,technical,low
PC_Analytics_8588,0.94,0.84,5,203,3,0,0,0,technical,low
PC_Analytics_8589,0.82,0.97,4,243,3,1,0,0,technical,low
PC_Analytics_8590,0.78,0.78,3,135,3,0,0,0,technical,low
PC_Analytics_8591,0.47,0.55,4,100,4,1,0,0,technical,low
PC_Analytics_8592,0.5,0.48,2,150,3,1,0,0,technical,low
PC_Analytics_8593,0.75,0.82,4,252,3,0,0,0,technical,low
PC_Analytics_8594,0.36,0.39,3,98,3,0,0,0,technical,low
PC_Analytics_8595,0.91,0.61,3,262,3,0,0,0,technical,low
PC_Analytics_8596,0.87,0.68,3,257,3,0,0,0,technical,low
PC_Analytics_8597,0.97,0.94,3,160,3,0,0,0,support,low
PC_Analytics_8598,0.71,0.65,3,190,3,0,0,0,support,low
